255,255,255,255
255,255,253,255
255,255,250,255
255,255,247,255
255,255,244,255
255,255,241,255
255,255,238,255
255,255,234,255
255,255,231,255
255,255,227,255
255,255,223,255
255,255,219,255
255,255,214,255
255,255,211,255
255,255,206,255
255,255,202,255
255,255,197,255
255,255,192,255
255,255,187,255
255,255,183,255
255,255,178,255
255,255,172,255
255,255,167,255
255,255,163,255
255,255,157,255
255,255,152,255
255,255,147,255
255,255,142,255
255,255,136,255
255,255,132,255
255,255,126,255
255,255,121,255
255,255,116,255
255,255,111,255
255,255,106,255
255,255,102,255
255,255,97,255
255,255,91,255
255,255,87,255
255,255,82,255
255,255,78,255
255,255,74,255
255,255,70,255
255,255,65,255
255,255,61,255
255,255,57,255
255,255,53,255
255,255,50,255
255,255,46,255
255,255,43,255
255,255,39,255
255,255,38,255
255,255,34,255
255,255,31,255
255,255,29,255
255,255,26,255
255,255,25,255
255,254,23,255
255,251,22,255
255,250,22,255
255,247,23,255
255,245,23,255
255,242,24,255
255,239,24,255
255,236,25,255
255,232,25,255
255,229,26,255
255,226,26,255
255,222,27,255
255,218,27,255
255,215,28,255
255,210,28,255
255,207,29,255
255,203,29,255
255,199,30,255
255,194,30,255
255,190,31,255
255,186,31,255
255,182,32,255
255,176,32,255
255,172,33,255
255,168,34,255
255,163,34,255
255,159,35,255
255,154,35,255
255,150,36,255
255,145,36,255
255,141,37,255
255,136,37,255
255,132,38,255
255,128,39,255
255,124,39,255
255,119,40,255
255,115,40,255
255,111,41,255
255,107,41,255
255,103,42,255
255,99,42,255
255,95,43,255
255,92,44,255
255,89,44,255
255,85,45,255
255,81,45,255
255,79,46,255
255,76,47,255
255,72,47,255
255,70,48,255
255,67,48,255
255,65,49,255
255,63,50,255
255,60,50,255
255,59,51,255
255,57,51,255
255,55,52,255
255,55,53,255
255,53,53,255
253,54,54,255
253,54,54,255
251,55,55,255
250,56,56,255
248,56,56,255
247,57,57,255
246,57,57,255
244,58,58,255
242,59,59,255
240,59,59,255
239,60,60,255
238,61,61,255
235,61,61,255
234,62,62,255
232,62,62,255
229,63,63,255
228,64,64,255
226,64,64,255
224,65,65,255
222,66,66,255
219,66,66,255
218,67,67,255
216,67,67,255
213,68,68,255
211,69,69,255
209,69,69,255
207,70,70,255
205,71,71,255
203,71,71,255
200,72,72,255
199,73,73,255
196,73,73,255
194,74,74,255
192,74,74,255
190,75,75,255
188,76,76,255
186,76,76,255
183,77,77,255
181,78,78,255
179,78,78,255
177,79,79,255
175,80,80,255
173,80,80,255
170,81,81,255
169,82,82,255
166,82,82,255
165,83,83,255
162,83,83,255
160,84,84,255
158,85,85,255
156,85,85,255
154,86,86,255
153,87,87,255
150,87,87,255
149,88,88,255
147,89,89,255
146,90,90,255
144,91,91,255
142,92,92,255
142,94,94,255
141,95,95,255
140,96,96,255
139,98,98,255
138,99,99,255
136,100,100,255
135,101,101,255
135,103,103,255
134,104,104,255
133,105,105,255
133,107,107,255
132,108,108,255
131,109,109,255
132,111,111,255
131,112,112,255
130,113,113,255
130,114,114,255
130,116,116,255
130,117,117,255
130,118,118,255
129,119,119,255
130,121,121,255
130,122,122,255
130,123,123,255
130,124,124,255
131,126,126,255
131,127,127,255
130,128,128,255
131,129,129,255
132,131,131,255
132,132,132,255
133,133,133,255
134,134,134,255
135,135,135,255
136,136,136,255
138,138,138,255
139,139,139,255
140,140,140,255
141,141,141,255
142,142,142,255
143,143,143,255
144,144,144,255
145,145,145,255
147,147,147,255
148,148,148,255
149,149,149,255
150,150,150,255
151,151,151,255
152,152,152,255
153,153,153,255
154,154,154,255
155,155,155,255
156,156,156,255
157,157,157,255
158,158,158,255
159,159,159,255
160,160,160,255
160,160,160,255
161,161,161,255
162,162,162,255
163,163,163,255
164,164,164,255
165,165,165,255
166,166,166,255
167,167,167,255
167,167,167,255
168,168,168,255
169,169,169,255
170,170,170,255
170,170,170,255
171,171,171,255
172,172,172,255
173,173,173,255
173,173,173,255
174,174,174,255
175,175,175,255
175,175,175,255
176,176,176,255
176,176,176,255
177,177,177,255
177,177,177,255
